sourceSystem,repository,collectionId,parentId,id,level,title,creator,dateCreated,uniqueIdentifier,dimensions,languages,subjects,usage,license,linkToSource,access,format,dedication,description,modifiedDate,thumbnail,filePath,fileId,sequence,collectionInformation,creators,fileInfo
,,MSNMN5004_EAD,aspace_bc02aa6f7e9ed46f03a9ee5bc0ef4b7d,MSN-MN_5004-08.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""03465abc1bc6d319746ed413a671add1-1""', 'Size': 309405, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-08.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_bc02aa6f7e9ed46f03a9ee5bc0ef4b7d,manifest,"Letter, [John F. Delaney], Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 February 25,MSN/MN 5004-8,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508614,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_0f093317bc5d3ca2222a986b64e7d061,MSN-MN_5004-09.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, [John F. Delaney], [Fort Wrangell, Alaska], to Caroline D. Delaney, [Salt Lake City, Utah]",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-09.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-09.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""19172acb62787d4d7f4c74bd1c709167-1""', 'Size': 285895, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-09', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-09.a.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_0f093317bc5d3ca2222a986b64e7d061,manifest,"Letter, [John F. Delaney], [Fort Wrangell, Alaska], to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 March 6,MSN/MN 5004-9,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508615,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_d4540ea70e8c38893a56c76ed5c1ddcc,MSN-MN_5004-10.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""a3a559a19f3edbf754a05a28e9f71dc5-1""', 'Size': 285598, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_d4540ea70e8c38893a56c76ed5c1ddcc,MSN-MN_5004-10.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""1c1cad82fc4742d5ef3e6f7d1c5e054f-1""', 'Size': 301526, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.b.150.jpg'}"
,,MSNMN5004_EAD,aspace_d4540ea70e8c38893a56c76ed5c1ddcc,MSN-MN_5004-10.c.150.jpg,file,c 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.c.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.c.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""e0f4f407cc94e3ad9031696edf549aad-1""', 'Size': 313000, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10', 'Label': 'c 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.c.150.jpg'}"
,,MSNMN5004_EAD,aspace_d4540ea70e8c38893a56c76ed5c1ddcc,MSN-MN_5004-10.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.d.150.jpg,,3,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.d.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""fe2fd1ef51569bd6cabdc4fb1046172d-1""', 'Size': 289567, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10', 'Label': 'd 150 jpg', 'Order': 3, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-10.d.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_d4540ea70e8c38893a56c76ed5c1ddcc,manifest,"Letter, John F. Delaney, Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 June 5,MSN/MN 5004-10,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508616,,,,"Delaney writes of his first trip into the interior, to the headwaters of the big salmon river in Yukon Territory (March-June 1898).",,,,,,,,
,,MSNMN5004_EAD,aspace_d3089a714b601318d0de8a50a614780d,MSN-MN_5004-11.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Seattle, Washington, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""922ea4cad4c2a649c69fb07b03fdeee2-1""', 'Size': 198230, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_d3089a714b601318d0de8a50a614780d,MSN-MN_5004-11.bc.150.jpg,file,bc 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.bc.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.bc.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""d9a77bd44517ef2bff34d8c66d724d40-1""', 'Size': 264069, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11', 'Label': 'bc 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.bc.150.jpg'}"
,,MSNMN5004_EAD,aspace_d3089a714b601318d0de8a50a614780d,MSN-MN_5004-11.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.d.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.d.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""2f771de5b9213bca03bd0d3a649897cc-1""', 'Size': 201200, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11', 'Label': 'd 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-11.d.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_d3089a714b601318d0de8a50a614780d,manifest,"Letter, John F. Delaney, Seattle, Washington, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 June 11,MSN/MN 5004-11,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508617,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_ab10667c75434a3be41abdc041ccb132,MSN-MN_5004-12.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Seattle, Washington, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""bba2157f21071cbde20a5de07943097b-1""', 'Size': 330840, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_ab10667c75434a3be41abdc041ccb132,MSN-MN_5004-12.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""66700b146a0a5b0a53145707e411d5bc-1""', 'Size': 322316, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-12.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_ab10667c75434a3be41abdc041ccb132,manifest,"Letter, John F. Delaney, Seattle, Washington, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 June 18,MSN/MN 5004-12,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508618,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_8864a000be0fcf8c22ca7c372f398e75,MSN-MN_5004-13.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""4cddbb6cc9e71c66474b7c373850964b-1""', 'Size': 251850, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_8864a000be0fcf8c22ca7c372f398e75,MSN-MN_5004-13.bc.150.jpg,file,bc 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13.bc.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13.bc.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""ceab6f49ecb68dac11b49a3bdddb09a2-1""', 'Size': 363623, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13', 'Label': 'bc 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-13.bc.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_8864a000be0fcf8c22ca7c372f398e75,manifest,"Letter, John F. Delaney, Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 June 25,MSN/MN 5004-13,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508619,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_39e887a40e70aa5ca943af4505c04d05,MSN-MN_5004-14.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Glenora, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""3931aa25a860efc4dc834698575d63e3-1""', 'Size': 400668, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_39e887a40e70aa5ca943af4505c04d05,MSN-MN_5004-14.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""ae642dce0f2ce5085d7a1d1ea00e816f-1""', 'Size': 408321, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-14.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_39e887a40e70aa5ca943af4505c04d05,manifest,"Letter, John F. Delaney, Glenora, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 July 4,MSN/MN 5004-14,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508620,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_de57747ee039617cc4860e6c242c2eec,MSN-MN_5004-15.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Dease Lake, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""d2dc8a5cfc33bba90f258c7cffcce732-1""', 'Size': 389641, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_de57747ee039617cc4860e6c242c2eec,MSN-MN_5004-15.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""ec3e12f12d7374c5542fccc85f0ed649-1""', 'Size': 361842, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-15.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_de57747ee039617cc4860e6c242c2eec,manifest,"Letter, John F. Delaney, Dease Lake, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 July 17,MSN/MN 5004-15,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508621,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_d691d62cb42a90a571f16e8526eec379,MSN-MN_5004-16.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Dease Lake, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""4bfd948de0dd56dd0de3f549c1010ae0-1""', 'Size': 389963, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_d691d62cb42a90a571f16e8526eec379,MSN-MN_5004-16.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16.b.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""6ea016c53a48c4ace614935759215944-1""', 'Size': 389645, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-16.b.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_d691d62cb42a90a571f16e8526eec379,manifest,"Letter, John F. Delaney, Dease Lake, British Columbia, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 July 19,MSN/MN 5004-16,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508622,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_1d55bb5acd2752e68dc5775e64dd47e3,MSN-MN_5004-17.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Anvil City, Cape Nome, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:06,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.a.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""98ef0076dc859ca47f46ec6058c83306-1""', 'Size': 280933, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_1d55bb5acd2752e68dc5775e64dd47e3,MSN-MN_5004-17.bc.150.jpg,file,bc 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:06,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.bc.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.bc.150.jpg', 'LastModified': '2018-12-11 16:01:06', 'ETag': '""6acd45efb912805fb720ab5f3aec574d-1""', 'Size': 430861, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17', 'Label': 'bc 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.bc.150.jpg'}"
,,MSNMN5004_EAD,aspace_1d55bb5acd2752e68dc5775e64dd47e3,MSN-MN_5004-17.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:07,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.d.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.d.150.jpg', 'LastModified': '2018-12-11 16:01:07', 'ETag': '""2c3d28c9b630b796bdc613a1b6dcdf9f-1""', 'Size': 207026, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17', 'Label': 'd 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-17.d.150.jpg'}"
,,MSNMN5004_EAD,MSNMN5004_EAD,aspace_1d55bb5acd2752e68dc5775e64dd47e3,manifest,"Letter, John F. Delaney, Anvil City, Cape Nome, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah]",,1898 September 3,MSN/MN 5004-17,,,,,,https://archivesspace.library.nd.edu/ark:/56090/508623,,,,,,,,,,,,
,,MSNMN5004_EAD,aspace_cd6aadd761ca3589dff462cb9ebdd809,MSN-MN_5004-18.a.150.jpg,file,a 150 jpg,,,,,,,,,,,,,"Letter, John F. Delaney, Fort Wrangell, Alaska, to Caroline D. Delaney, [Salt Lake City, Utah], Page 1",2018-12-11 16:01:07,True,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.a.150.jpg,,0,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.a.150.jpg', 'LastModified': '2018-12-11 16:01:07', 'ETag': '""3dd5bef38875333366d70152420ad59d-1""', 'Size': 338689, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18', 'Label': 'a 150 jpg', 'Order': 0, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.a.150.jpg'}"
,,MSNMN5004_EAD,aspace_cd6aadd761ca3589dff462cb9ebdd809,MSN-MN_5004-18.b.150.jpg,file,b 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:07,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.b.150.jpg,,1,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.b.150.jpg', 'LastModified': '2018-12-11 16:01:07', 'ETag': '""2ac592bb014b8779f9a1b420b96744ce-1""', 'Size': 328876, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18', 'Label': 'b 150 jpg', 'Order': 1, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.b.150.jpg'}"
,,MSNMN5004_EAD,aspace_cd6aadd761ca3589dff462cb9ebdd809,MSN-MN_5004-18.c.150.jpg,file,c 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:07,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.c.150.jpg,,2,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.c.150.jpg', 'LastModified': '2018-12-11 16:01:07', 'ETag': '""1297551e575786faef6158cbdab97709-1""', 'Size': 340583, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18', 'Label': 'c 150 jpg', 'Order': 2, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.c.150.jpg'}"
,,MSNMN5004_EAD,aspace_cd6aadd761ca3589dff462cb9ebdd809,MSN-MN_5004-18.d.150.jpg,file,d 150 jpg,,,,,,,,,,,,,,2018-12-11 16:01:07,False,s3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.d.150.jpg,,3,,,"{'Key': 'collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.d.150.jpg', 'LastModified': '2018-12-11 16:01:07', 'ETag': '""b4dac07c45c3d27c6013f348c029cc8c-1""', 'Size': 312075, 'StorageClass': 'STANDARD', 'FileId': 'https://rarebooks.library.nd.edu/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18', 'Label': 'd 150 jpg', 'Order': 3, 'Source': 'RBSC', 'Path': 's3://libnd-smb-rbsc/collections/ead_xml/images/MSN-MN_5004/MSN-MN_5004-18.d.150.jpg'}"
